price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
359000.0,5.0,1.75,1940,6654,1.5,0,0,4,1940,0,1953,1983,6,68
252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0,14,13
370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,17,16
663000.0,3.0,2.0,1480,3876,1.0,0,0,5,860,620,1928,1970,35,56
330675.0,4.0,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0,11,11
240000.0,4.0,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0,35,62
334888.0,3.0,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912,1,45
414000.0,3.0,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,32,37
782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,16,15
525000.0,4.0,2.75,3030,6625,2.0,0,0,3,3030,0,2011,0,32,37
429900.0,3.0,2.5,2370,5353,2.0,0,0,3,2370,0,2009,0,11,11
390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,35,55
224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,4,8
257500.0,3.0,2.25,1715,6819,2.0,0,0,3,1715,0,1995,0,14,2
665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,1925,2002,35,58
327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006,1,45
687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,1994,0,33,43
672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,35,56
140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,10,73
215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,1,0
464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,19,22
417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989,35,60
259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,34,72
561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,35,54
330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,18,20
447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,35,70
320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,21,23
212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,35,61
260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,35,59
355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,21,23
275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,1951,0,36,62
415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,32,36
279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,18,26
350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,32,37
355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,17,16
750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,33,42
235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,12,12
209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,1967,0,14,13
230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,9,26
430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,35,56
661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,31,31
738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,31,31
221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,35,66
255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,1,45
300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,17,16
500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,35,50
191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,1905,0,35,51
415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,35,56
394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,21,23
490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,38,38
523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,35,50
342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,32,36
560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,32,37
710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,35,48
399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,18,19
480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,35,47
469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,1991,0,32,36
397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,1944,0,35,60
718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,1952,2008,35,53
195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,35,69
285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,1948,0,36,67
235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012,32,33
465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,21,23
234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,18,20
504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,35,47
710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,31,31
589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,2005,0,35,55
735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,2011,0,35,53
459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,2013,1923,6,66
483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,2014,0,27,27
246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,12,12
288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,2008,0,16,17
229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,35,51
234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,1983,2009,11,11
230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,0,1980,0,21,23
300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,1949,1998,36,67
470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,35,56
339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,0,1969,0,25,34
650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,170,1904,0,35,59
585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0,35,60
699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,1972,0,3,5
475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,1998,2006,35,61
314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,500,1978,0,21,23
397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,2007,0,35,64
345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,0,1986,0,7,10
325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,1991,0,35,57
265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,1957,0,32,34
402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,830,1974,0,18,26
250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,0,1965,1993,10,73
935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,1974,0,3,3
300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,1947,2012,36,67
419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0,31,32
461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,1948,0,19,21
385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,1968,1997,19,22
669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,1940,2001,35,56
491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,1958,2004,35,54
560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,1955,2013,20,67
370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,1982,0,36,67
100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1942,0,6,68
289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,6,66
263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,1985,0,21,23
397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,1992,0,21,23
245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,1996,0,18,18
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,1925,2002,35,74
449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,2005,0,21,23
490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,2003,0,35,51
345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,1932,1958,35,61
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,1990,2009,18,19
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,1988,0,32,36
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,1967,0,31,31
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001,35,54
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,1947,1988,35,55
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,1990,2009,17,16
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,1993,0,1,0
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,35,57
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,1981,2013,17,16
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,1929,0,35,47
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,1954,1979,35,57
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,1931,0,35,48
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,1985,0,16,17
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,2003,0,17,16
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,1919,2001,35,51
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,2005,0,19,22
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,1920,1979,35,58
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,1952,2008,35,71
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,1958,1972,36,67
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,1997,0,18,26
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,2007,0,35,56
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,1981,2013,33,42
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,2008,0,35,52
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,2002,0,9,26
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,1995,0,19,21
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,1904,0,35,64
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,1964,2000,35,47
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,1967,2011,36,70
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,2001,0,40,69
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,2008,0,35,56
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,2006,0,21,23
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,14,2
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,1963,2008,35,59
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,1959,1989,12,12
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,1959,1989,35,65
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,1987,2000,18,18
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,1967,0,9,26
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,1962,2002,35,54
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,1929,0,35,56
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,1914,1993,35,58
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,1978,0,18,19
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,1927,2011,27,27
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,1967,0,16,15
1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,1996,0,19,21
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,1994,0,16,17
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,1948,0,36,67
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,1957,2000,35,74
540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,1984,0,33,42
300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,2001,0,11,11
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,1977,2004,31,31
241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,1986,0,1,0
548000.0,4.0,2.5,2440,11005,2.0,0,0,3,2440,0,1994,0,25,34
345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,1955,2005,35,63
280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,1962,0,32,34
450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,1963,2008,17,16
515000.0,3.0,2.5,2010,7200,2.0,0,0,3,2010,0,1994,0,17,16
1014250.0,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,1920,0,3,3
739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,2004,2003,33,43
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,1990,2009,5,9
370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,1952,2008,35,55
729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,1977,0,3,4
510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,1934,1978,4,8
337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,2006,0,35,62
563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,1911,1984,35,50
245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,1907,0,35,57
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,1947,1988,35,54
695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,1922,1956,35,47
402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,1946,0,35,50
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0,11,11
300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,1987,2000,14,13
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,1981,2013,9,26
357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,2004,2003,21,23
1110000.0,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,1997,0,35,48
332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,2007,0,35,59
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,1979,2014,28,28
515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,1907,0,35,50
485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,1900,2005,35,59
217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,1984,0,14,2
820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,1989,0,3,5
102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,1937,1999,35,49
540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,1968,0,31,31
600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,1900,2005,35,53
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,1948,1985,35,55
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,0,33,42
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,1975,0,16,15
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,1961,2001,18,19
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2001,0,32,34
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,2003,0,21,23
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,1963,0,35,57
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,2002,0,31,31
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,1962,0,3,5
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,1966,0,31,31
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,1921,2000,35,59
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,1910,0,35,53
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0,3,6
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,1945,0,35,56
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,2008,0,16,17
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,0,21,23
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,2014,0,1,45
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006,0,1,45
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007,0,35,59
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008,0,35,50
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2012,1912,35,58
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013,1923,27,27
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918,1974,35,47
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,2012,35,71
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,1993,0,5,9
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,1983,2009,19,22
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,1975,0,18,19
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,1951,1999,23,25
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,1991,0,18,19
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,0,3,5
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,1973,0,31,31
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,1947,2012,35,52
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,1983,2009,42,41
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965,1993,6,66
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,1905,2010,35,59
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,1967,0,3,3
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,2008,0,31,31
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,1956,0,35,60
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002,0,21,23
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,2002,0,18,18
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,1991,0,10,73
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942,1999,35,65
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,1922,2008,35,46
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0,36,67
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,10,73
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,1,45
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,1994,0,35,59
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,1987,2000,19,21
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,1974,0,16,15
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,1963,0,36,62
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,1924,0,35,52
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,1927,0,35,62
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,1956,0,35,70
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0,19,22
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,1987,2000,35,54
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,1968,1997,40,69
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,1923,0,35,57
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,2004,2003,18,19
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,1965,0,31,31
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012,36,67
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,2003,0,18,26
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,1928,1954,35,55
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,1998,2006,38,38
496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,1946,0,35,50
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,2006,0,35,58
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,0,35,60
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0,21,23
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,1980,0,18,19
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,1979,0,19,21
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,0,35,64
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003,35,69
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,1978,0,3,6
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,1933,0,35,52
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,36,62
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,1962,2003,32,36
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,2014,0,16,17
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,2014,0,35,74
334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,2005,0,35,64
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923,27,27
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,1,45
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,2005,0,3,5
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,2010,0,21,23
265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,2008,0,35,49
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,2006,0,16,15
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,1995,0,1,45
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,2000,0,35,65
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,18,19
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0,23,25
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,1995,0,19,21
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011,32,33
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0,1,1
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,2001,0,18,18
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,1989,0,3,5
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,1963,0,36,62
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008,32,33
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0,40,72
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,1955,2005,35,55
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,1954,1979,3,3
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,2005,0,35,74
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,1960,2012,6,66
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0,1,0
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,1969,0,31,31
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,2002,0,19,21
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,1940,0,35,56
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,1997,0,1,45
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,1989,0,3,6
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,1986,0,14,13
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,1960,0,23,25
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,1909,1988,35,50
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,32,34
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,1955,2005,3,3
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,1943,0,35,74
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,1908,1988,35,54
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,1962,0,14,13
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,1959,1989,3,4
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004,35,54
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,1972,0,19,22
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,35,49
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0,35,63
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994,36,62
255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995,0,35,62
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0,31,31
370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956,2001,35,56
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,21,23
100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,1912,1989,18,20
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0,31,31
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,6,66
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004,23,25
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,35,74
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0,32,37
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0,38,38
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014,0,35,47
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,35,54
